identifier	taxonID	type	CVterm	format	language	title	description	additionalInformationURL	UsageTerms	rights	Owner	contributor	creator	bibliographicCitation
EC6DA359F5003F604B53E8CDF917C2AE.text	EC6DA359F5003F604B53E8CDF917C2AE.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Leptoglossus australis (Fabricius 1775)	<div><p>11. Leptoglossus australis (Fabricius).</p> <p>Cimex australis Fabricius, Syst. Ent., 708, 1775.</p> <p>One specimen, Guam, Fullaway (1190); two specimens, Guam, 1923, American sunflower and milkweed, Hornbostel; 13 specimens, Barrigada, June 12 and 14, on Passiflora foetida, Usinger; four specimens, Barrigada, June 24, on Passiflora fruit, Swezey; two specimens, Barrigada, Nov. 25, at school farm, on sunflower, Swezey; Piti, Oct. 10, on pumpkin, Swezey; two specimens, Piti, Sept. 26, on pumpkin, Swezey; two specimens, Piti, Aug. 28, on pumpkin, Swezey; three specimens, Piti, Sept. 5, Oct. 17, on beans, Swezey; two specimens, Talofofo, Nov. 18, Swezey; Yigo, May 19, Usinger.</p> <p>Leptoglossus was found in greatest numbers at Barrigada where eggs, nymphs, and adults were found on Passiflora foetida, feeding on the fruit. L. australis is a conspicuous species of wide distribution. In addition to Samoa, China records it from New Caledonia, New Hebrides, Fiji, and the Society Islands. I have specimens from all of these regions and can add the Caroline Islands and the Philippines. The Philippine species has been recorded from earliest times as the widespread Ethiopian and Oriental membranaceus (Fabricius) but specimens before me from Mindanao and specimens which I collected on Luzon fall well within the range of variation seen in the Oceanian series. Regardless of possible synonymy, the name australis will remain for Pacific specimens because it was described six years earlier than 1nembranaceus.</p> </div>	https://treatment.plazi.org/id/EC6DA359F5003F604B53E8CDF917C2AE	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F5013F604B86E844F907CB69.text	EC6DA359F5013F604B86E844F907CB69.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Leptocorisa acuta (Thunberg 1783)	<div><p>13. Leptocorisa acuta (Thunberg).</p> <p>Cime.1:acuta Thunberg, Dis. Ent. Ins. Spec. 2: 34, 1783.</p> <p>This species is clearly acuta (see China's revision of the Oriental species, Bull. Ent. Res. 14: 235-239, 1924) on the basis of the distinctive male genital claspers, and agrees with all specimens available to me from the Carolines and Philippines in antenna! and rostral characters. However, the basal segment of the antennae is fulvous or darker in color with the apex often black. It seems evident that this color character is unreliable for the separation of species in the acuta-varicornis group. Varicornis is at hand from Fiji, Samoa, the Solomon Islands, and New Caledonia. Guam specimens of acuta include one collected by Fullaway (1192); one by Hornbostel in 1923; 16 specimens, Inarajan, May 7, May 14, June 8; eight specimens, Piti, May 1, May 9, and July 13; and two specimens, Agana Swamp, May 4. All collected by Swezey and Usinger on sedges, on Paspalum orbiculare, most commonly on rice, and at light.</p> </div>	https://treatment.plazi.org/id/EC6DA359F5013F604B86E844F907CB69	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F5013F604B83EB38FABAC730.text	EC6DA359F5013F604B83EB38FABAC730.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Plinachtus acicularis (Fabricius 1803)	<div><p>12. Plinachtus acicularis (Fabricius).</p> <p>Alydus acicularis Fabricius, Syst. Rhyng., 251, 1803.</p> <p>Two specimens were kindly forwarded from the U. S. National Museum by H. G. Barber who made the identification. Collected on Guam, Oct. 17, 1938, R. G. Oakley (1247) on Gymnosporia thompsonii. These specimens agree perfectly with Distant's description and figures of specimens from India. The genus has not been recorded from Oceania except for P. bellus Stal in Fiji. Species are before me from Mangareva and from the Austral and Society Islands. These lack the acute spines on the humeri as does bellus, in contrast to the acutely spined Oriental acicularis of Guam.</p> </div>	https://treatment.plazi.org/id/EC6DA359F5013F604B83EB38FABAC730	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F5023F634B4FEEEDF9A7C5AC.text	EC6DA359F5023F634B4FEEEDF9A7C5AC.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Melanacanthus margineguttatus Distant	<div><p>14. Melanacanthus margineguttatus Distant,</p> <p>Ann. Mag. Nat. Hist. VIII, 7: 585, 1911.</p> <p>Twenty-two specimens, Piti, June 20 and 22, on Crotalaria quinquefolia, Usinger; one specimen, Yona, May 12, on pigeon pea, Usinger; one specimen, Piti, July 13, on sedges, Swezey; one specimen, Fullaway (1193). This is the northernmost record for this south Pacific species. I have three specimens from Fiji which fill an important gap in the distributional picture as outlined _byChina [Ins. Samoa 2(3): 97, 1930].</p> <p>Eight eggs were laid on Crotalaria leaves on June 22. The egg is blue-gray, cup-shaped, and, when recently laid, shows two parallel reddish lines, indistinct on the flattened dorsal surface, extending longitudinally toward the micropylar end. Size, 1.3 mm. long and 0.9 mm. wide. At the micropylar end is a ring of about 14 pits, each with an inconspicuous process at its middle. The ring extends broadly around the anterior rounded portion of the egg and only slightly onto the flattened part. The surface of the chorion is covered with numerous, round, very shallow depressions. Incubation period five days.</p> </div>	https://treatment.plazi.org/id/EC6DA359F5023F634B4FEEEDF9A7C5AC	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F5023F7D4B58EAC1FDD2C39A.text	EC6DA359F5023F7D4B58EAC1FDD2C39A.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Leptocoris carnivorus Usinger 1946	<div><p>15. Leptocoris carnivorus, new species (fig. 1, a, b).</p> <p>Elongate-oval, reddish in color with black appendages and membrane and infuscated clavus and inner corium; upper surface clothed with a very short, inconspicuous pubescence, rostrum reaching to second or third visible abdominal segment. Pronotum with a strongly elevated anterior lobe and a well-developed median longitudinal carina which becomes obsolete posteriorly. Size: 12 to 15 mm.</p> <p>Head three fourths as long as broad across eyes, 35: 47; tylus and juga convex, the tylus with a few, short, erect, black bristles anteriorly; vertex distinctly longitudinally sulcate at middle, with a swollen or elevated carina on either side in front of eyes extending to antenniferous tubercles; swollen postocular lobes about one third as long as eyes; eyes less than half as wide as interocular space, 10: 26; ocelli prominent, about twice as far apart as distance from an ocellus to an eye; bucculae short, decreasing just behind level of bases of antennae. Antennae five times as long as head and pronotum together, proportion of segments one to four as 17: 58: 58: 73. Rostrum reaching from middle of second to middle of third visible abdominal segment; proportion of segments one to four as 32: 36: 30: 30.</p> <p>Pronotum half again as long as head, about one third broader than long; anterior lobe a little less than one fifth of total length of pronotum, strongly convex, abruptly depressed behind, with a rounded elevated marginal lobe on either side; anterior margin distinctly but narrowly elevated; posterior lobe only moderately elevated, distinctly, closely punctate except along lateral and posterior margins, sublaterally slightly depressed; a distinct median longitudinal carina interrupted only at anterior constriction and becoming obsolescent near posterior margin; posterior margin strongly depressed, carinate. Scutellum triangular, about as broad across base as long, feebly elevated and simple. Hemelytra exceeding tip of abdomen and concealing all of abdominal disk except narrowly at sides of middle of connexivum.</p> <p>Under surface densely covered with a short, appressed, pale pubescence interrupted by numerous glabrous spots in which are inserted long, erect, pale hairs.</p> <p>Male genital segment distinctive of the species, the ninth segment almost twice as broad at base as long to apices of posterior arms (26: 14); these arms stout, subcylindrical, slightly converging posteriorly, the entire segment clothed with very long, erect hairs. Claspers long, slender and sinuate, curved downward apically, extending half again as far beyond level of apices of genital arms as total length of these arms.</p> <p>Color bright red with black appendages and membrane, and more or less infuscated clavus, inner corium, thoracic sterna and pleura and faintly infuscated abdominal venter.</p> <p>Holotype male, allotype female, and 24 paratypes, Cetti Bay, May 28, on Thespesia populnea, Swezey and Usinger; 11 specimens, Barrigada, July 22, on Morinda, Swezey; five specimens, Ritidian Point, June 2, Swezey and Usinger; four specimens, Mt. Alifan, June 27, Usinger; Barrigada, July 22, clustered by the hundreds on Morinda leaves, Swezey; one specimen, Guam, Sept. 28, 1938, on Colubrina asiatica, Oakley. A single, apparently perfectly typical male is at hand from Palau Islands, Ngeremlengui, Galmiskan, April 23, 1936, Z. Ono. At Ritidian Point, eggs, nymphs of all stages, and adults were common. They were also seen in large numbers at Machanao on June 5. The nymphs ran about on the ground and on dead leaves and were often seen feeding on dead nymphs and adults of their own species.</p> <p>This species runs to L. abdominalis in Sta.l's key (Enum. Hemipt. 3: 99, 1873) but differs from descriptions of that species in its smaller size (16 to 20 mm. in abdominalis) and its red abdomen (black in abdominalis). A more detailed comparison is impossible in the absence of authentically determined specimens but taprobanensis (Dallas), which Distant in 1902 placed as a variety of abdominalis, has very slender genital arms which are strongly convergent posteriorly. L. ahnnei (Cheesman) and related Polynesian species have much broader genital arms which are posteriorly strongly divergent. The Philippine rufomarginatus (Fabricius), although much larger, differently colored and with an entircly different pronotum, has genitalia somewhat similar to the Micronesian species. The arms are broader, however, and longer and slightly divergent and the median claspers are relatively short, scarcely exceeding level of apices of arms. I have a single female from Luzon which resembles the Guam species very closely in structure but the head and pronotum are clothed with much longer, erect, black bristles, the pronotum is narrower behind and the clavus and corium are almost entirely infuscated. This last may be augur (Fabricius) whose lateral pronotal margins are described by Distant (Fauna Brit. India, Rhynch. 1:420, 1902) as "moderately hirsute." A female of insularis Kirkaldy from Fiji differs in its uniformly darker coloration and longer rostrum.</p> </div>	https://treatment.plazi.org/id/EC6DA359F5023F7D4B58EAC1FDD2C39A	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51C3F7D4B46EB2CFA72C4B0.text	EC6DA359F51C3F7D4B46EB2CFA72C4B0.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Graptostethus nigriceps Stal	<div><p>16. Graptostethus nigriceps Stal.</p> <p>Graptostethus servus var. nigriceps Stal, Enum. Hemipt. 4: 117, 1874.</p> <p>Three specimens, Fullaway (1186). Described by Stal from Guam, Ascension, and Fiji and subsequently recorded by China from Samoa, New Hebrides, and New Caledonia. Variation is great in members of this group but a Fijian example agrees well with one of the Guam specimens and confirms China's suspicions regarding the synonymy of vitiensis Kirkaldy. This species was not encountered by Swezey and me during our exploration of Guam.</p> </div>	https://treatment.plazi.org/id/EC6DA359F51C3F7D4B46EB2CFA72C4B0	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51C3F7C4B47E935F8A4C3B9.text	EC6DA359F51C3F7C4B47E935F8A4C3B9.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Nysius pulchellus Stal	<div><p>17. Nysius pulchellus Stal,</p> <p>Freg. Eugenies Resa, Ins., 244, 1859.</p> <p>One specimen, Fullaway (1184). Twenty-eight specimens collected as follows: four specimens, Umatac, May 14, 17, on Euphorbia hirta, Usinger.and Swezey; four specimens, Umatac, May 28, on Pemphis, Usinger; five specimens, Machanao, Aug. 6, on amaranth, Swezey; seven specimens, Piti, April 30, May 1, June 3, on Nicotiana, sedge, and Styplielia, Swezey and Usinger; one specimen, Mt. Tenjo, May 3, Swezey; one specimen, Upi Trail, May 5, Usinger; four specimens, Mt. Chachao, May 16, on Styphelia, Usinger; one specimen, Sumay, Aug. 17, Swezey.</p> <p>This is a common species known only from Guam, where it was first collected on the Eugenies Resa Expedition. It is nearest to Nysius picipes Usinger from Wake Island. I am indebted to 0. Lundblad for the loan of a cotype of pulchellus from the Naturhistoriska Riksmuseum, Stockholm.</p> <p>Nysius pulchellus occurs most commonly on Euphorbia hirta, Portulaca, Pemphis, and Vernonia. Eggs are laid rather loosely in composite heads and may be obtained from captive bugs in cotton-stoppered vials, the eggs being inserted into the cotton plugs. After two days, red eye spots appear, becoming more distinct as development progresses. The eggs hatch in seven days. The first-instar nymphs are decidedly reddish in appearance. They molt in three days, becoming considerably more robust and ferrugineous in color with longitudinal stripes on the head and mottled pale testaceous areas over the dorsum. The second instar lasts five days and the three succeeding nymphal instars each last three days. The total period of development from egg to adult is 24 days.</p> </div>	https://treatment.plazi.org/id/EC6DA359F51C3F7C4B47E935F8A4C3B9	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51D3F7F4BABE81FFA50C0FE.text	EC6DA359F51D3F7F4BABE81FFA50C0FE.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Ninus insignis Stal	<div><p>19. Ninus insignis Stal,</p> <p>Freg. Eugenies Resa, Ins., 253, pl. 3, fig. 5, 1859.</p> <p>Twenty-one specimens, Piti, May 1, on a high sedge, Usinger; one specimen, Piti, June 1, Usinger; two specimens, Piti, July 3, Swezey; two specimens, Sept. 21, Swezey; six specimens, Dandan, July 17, Swezey; one specimen, Fonte Valley, Aug. 7, Swezey; one specimen, Santa Rosa Peak, May 19, Swezey, all taken on sedges; three specimens, Mt. Alifan, April 20, Bryan; one specimen, Merizo, April 24, Bryan; two specimens, Umatac, May 14, Swezey; one specimen, Fullaway (1185).</p> <p>This monotypic genus was originally described from Guam. Species subsequently referred to Ninus by Distant and Bergroth were shown by Bergroth (Philippine Jour. Sci. 13D: 63, 1918) to belong to Cymoninus Breddin. Bergroth also synonymized stylatus Kirkaldy and singalensis Breddin with insignis and gave the distribution as Ceylon, Fiji, the Philippines, and Guam. I have collected it in the Philippines and also have a specimen from Java.</p> </div>	https://treatment.plazi.org/id/EC6DA359F51D3F7F4BABE81FFA50C0FE	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51D3F7C4BADED9BF92CC799.text	EC6DA359F51D3F7C4BADED9BF92CC799.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Nysius caledoniae Distant	<div><p>18. Nysius caledoniae Distant,</p> <p>Ann. Mag. Nat. Hist. IX, 6: 151, 1920.</p> <p>Thirty specimens collected at Piti, April 30, on Emilia, Usinger; one specimen, Piti, May 1, Usinger. This species was repeatedly observed throughout our stay on Guam on the recently (within the previous 10 years) introduced composite, Emilia. The incubation period of eggs in Emilia heads was five days. I collected the same species commonly at Los Banos and Montalban, Philippine Islands, on the closely related composite, Erigeron.</p> <p>These specimens agree closely with topotypic New Caledonia material determined by Distant. They are close to pacificus China but have a slightly shorter and less dense pubescence dorsally, particularly on the hemelytra. The presence of pacificus on Tutuila, alone of the Samoan Islands, is not particularly remarkable since it was probably introduced there. I also have specimens from Fiji and Amboina. Specimens are at hand from India determined as ceylanicus Motschulsky by Distant. These also belong with pacificus while a paratype of turneri Evans from Tasmania is closely allied but has longer, erect pubescence, especially on the pronotum. These closely related species form a group which is widely distributed throughout the Austro-Oriental region. Representatives of this group are also at hand from south and central China and from Japan. The status of the various Oriental species of Nysius can only be determined by a thorough systematic revision based upon a study of type specimens.</p> </div>	https://treatment.plazi.org/id/EC6DA359F51D3F7C4BADED9BF92CC799	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51E3F7F4B4DEA73F986C4C4.text	EC6DA359F51E3F7F4B4DEA73F986C4C4.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Clerada apicicornis Signoret	<div><p>21. Clerada apicicornis Signoret</p> <p>in Maillard, Notes sur l'ile de la Reunion, Ins., 28, pl. 20, fig. 8, 1862.</p> <p>One specimen, Piti, June 21, collected at light, Swezey. Tropicopolitan.</p> </div>	https://treatment.plazi.org/id/EC6DA359F51E3F7F4B4DEA73F986C4C4	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51E3F7F4B49ED74FC2CC521.text	EC6DA359F51E3F7F4B49ED74FC2CC521.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Oxycarenus bicolor Fieber	<div><p>20. Oxycarenus bicolor Fieber,</p> <p>Rhynchotographieen, 39, 1851.</p> <p>Thirty-three specimens, Fadian, Aug. 19, on Sida, Swezey; one specimen, Barrigada, June 12, Usinger; two specimens, Fullaway (1182).</p> <p>Described from India and since recorded by Esaki from Saipan and Palau (Sixth Pacific Sci. Congr., Proc. 4: 411, 1941). I have two Peleliu specimens which are smaller with pale at apices as well as at bases of coria and with apical margin of membrane faintly paler. A pair from Laloki, Papua, have the costal margins generally pale and agree with lugubris as described by Distant (Fauna Brit. India, Rhynch. 2:44, 1904). The Guam series is very black including the membrane, with bases and subapices of coria but not clavi, acetabula, ostiolar canal and hind tibiae at middle, white.</p></div> 	https://treatment.plazi.org/id/EC6DA359F51E3F7F4B49ED74FC2CC521	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51E3F7F4B4EE943FD78C9D4.text	EC6DA359F51E3F7F4B4EE943FD78C9D4.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Pachybrachius pacificus (Stal)	<div><p>22. Pachybrachius pacificus (Stal).</p> <p>Pamera pacifica Stal, Enum. Hemipt. 4: 149, 1874.</p> <p>One specimen, headwaters of Talofofo River, June 17, Usinger; one specimen, Upi Trail, May 5, Usinger; two specimens, Piti, April 30, Usinger 縠 two specimens, Piti, Nov. 5, swept from lawn grass, Swezey; one specimen, Ritidian Point, June 2, Usinger; one specimen, Agana Swamp, May 25, Usinger; one specimen, Mt. Alifan, May 21, on milkweed, Usinger; one specimen, Merizo, April 24, Bryan; one specimen, Yona, April 29, Bryan; one specimen, Tarague, May 17, on grass, Swezey.</p> <p>Widespread over the Pacific region, having been recorded from Fiji, Samoa, and Tahiti, Raiatea, and Borabora, Society Islands. I can add Rimitara, Australs, Stokes; Makatea, Tuamotus, Wilder; Truk, Caroline Islands, Ono; Mangareva, Zimmerman.</p></div> 	https://treatment.plazi.org/id/EC6DA359F51E3F7F4B4EE943FD78C9D4	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
EC6DA359F51E3F7E4B52E7BEF9DFC0B6.text	EC6DA359F51E3F7E4B52E7BEF9DFC0B6.taxon	http://purl.org/dc/dcmitype/Text	http://rs.tdwg.org/ontology/voc/SPMInfoItems#GeneralDescription	text/html	en	Pachybrachius limbatus (Stal)	<div><p>23. Pachybrachius limbatus (Stal).</p> <p>Pamera limbata Stal, Enum. Hemipt. 4: 149, 1874.</p> <p>Two specimens, Upi Trail, May 5, Usinger; two specimens, Ritidian Point, June 2, Usinger; one specimen, Machanao, June 30, Usinger.</p> <p>Recorded previously from Fiji, Samoa, and Savage Island [Niue]. Guam specimens agree perfectly with specimens before me from Fiji.</p></div> 	https://treatment.plazi.org/id/EC6DA359F51E3F7E4B52E7BEF9DFC0B6	Public Domain	No known copyright restrictions apply. See Agosti, D., Egloff, W., 2009. Taxonomic information exchange and copyright: the Plazi approach. BMC Research Notes 2009, 2:53 for further explanation.		Plazi	Usinger, Robert L.	Usinger, Robert L. (1946): Hemiptera Heteroptera of Guam. In: Insects of Guam II. Honolulu, Hawaii: Bernice P. Bishop Museum, Bulletin 189: 11-103, DOI: http://doi.org/10.5281/zenodo.5173934
